Year,Sex,Age,Lives,Deaths,Cause of Death,Expected Deaths,Adjusted Age
1969,Female,37,29474,1181,Other,1104,37
1969,Female,38,78202,3257,Alzheimer's,3082,38
1969,Female,39,73152,3116,Accidents,2897,39
1969,Female,40,93945,3977,Kidney Disease,3883,40
1969,Female,41,73471,3156,Other,3164,41
1969,Female,42,36890,1664,Heart Disease,1615,42
1969,Female,43,75617,3477,Stroke,3303,43
1969,Female,44,15686,725,Other,706,44
1969,Female,45,43034,2099,Other,2091,45
1969,Female,46,83266,4186,Kidney Disease,3934,46
1969,Female,47,64542,3366,Alzheimer's,3115,47
1969,Female,48,18499,953,COVID-19,901,48
1969,Female,49,22509,1161,Cancer,1115,49
1969,Female,50,77445,4061,Cancer,3950,50
1969,Female,51,83076,4410,Heart Disease,4441,51
1969,Female,52,82136,4553,Heart Disease,4449,52
1969,Female,53,21064,1214,Other,1131,53
1969,Female,54,75213,4240,Other,4075,54
1969,Female,55,87369,5159,COVID-19,5068,55
1969,Female,56,35892,2122,Diabetes,2039,56
1969,Female,57,34798,2131,Kidney Disease,1991,57
1969,Female,58,64528,3911,Cancer,3831,58
1969,Female,59,81680,5072,Other,4761,59
1969,Female,60,74173,4739,Cancer,4479,60
1969,Female,61,89598,5861,Diabetes,5408,61
1969,Female,62,15279,1004,Alzheimer's,933,62
1969,Female,63,89837,5999,COVID-19,5582,63
1969,Female,64,34107,2269,Heart Disease,2235,64
1969,Female,65,44817,3056,Stroke,2945,65
1969,Female,66,12439,889,Cancer,822,66
1969,Female,67,96602,6852,Diabetes,6515,67
1969,Female,68,46229,3317,Diabetes,3119,68
1969,Female,69,16282,1180,Other,1144,69
1969,Female,70,13476,999,Accidents,945,70
1969,Female,71,27867,2051,Cancer,2033,71
1969,Female,72,73716,5513,Cancer,5293,72
1969,Female,73,20961,1631,Stroke,1520,73
1969,Female,74,91666,7003,COVID-19,6826,74
1969,Female,75,47618,3740,Heart Disease,3534,75
1969,Female,76,22853,1869,Other,1743,76
1969,Female,77,76252,6157,Accidents,5931,77
1969,Female,78,24866,2055,Other,1907,78
1969,Female,79,78794,6483,Other,6092,79
1969,Female,80,93815,7867,Influenza,7283,80
1969,Female,81,60029,5154,Accidents,4943,81
1969,Female,82,88938,7606,Heart Disease,7302,82
1969,Female,83,31680,2730,Accidents,2619,83
1969,Female,84,46286,4086,Heart Disease,3968,84
1969,Female,85,19723,1745,Heart Disease,1662,85
1969,Female,86,52171,4673,Cancer,4448,86
1969,Female,87,63272,5790,Accidents,5410,87
1969,Female,88,99343,9178,Other,8672,88
1969,Female,89,43821,4175,Influenza,3858,89
1969,Female,90,84759,7849,Alzheimer's,7577,90
1969,Female,91,17343,1670,Other,1551,91
1969,Female,92,74954,7151,Heart Disease,6704,92
1969,Female,93,52987,5185,Heart Disease,4909,93
1969,Female,94,77291,7554,Cancer,7297,94
1969,Female,95,20338,2006,Accidents,1940,95
1969,Female,96,58375,5837,Cancer,5646,96
1969,Female,97,25857,2585,Other,2495,97
1969,Female,98,16683,1668,Heart Disease,1627,98
1969,Female,99,43902,4390,Cancer,4245,99
1970,Male,0,62826,268,Heart Disease,342,0
1970,Male,1,54328,244,Kidney Disease,252,1
1970,Male,2,81957,526,COVID-19,527,2
1970,Male,3,73758,487,Heart Disease,493,3
1970,Male,4,57557,423,Alzheimer's,270,4
1970,Male,5,54594,542,Heart Disease,466,5
1970,Male,6,62894,633,Alzheimer's,667,6
1970,Male,7,80320,959,Influenza,932,7
1970,Male,8,70537,975,COVID-19,933,8
1970,Male,9,91697,1089,COVID-19,1057,9
1970,Male,10,46274,596,Heart Disease,561,10
1970,Male,11,15035,206,COVID-19,212,11
1970,Male,12,92638,1383,Alzheimer's,1531,12
1970,Male,13,15727,271,Other,244,13
1970,Male,14,44647,735,Other,710,14
1970,Male,15,80968,1590,Other,1420,15
1970,Male,16,65097,1330,Other,1230,16
1970,Male,17,43058,963,COVID-19,815,17
1970,Male,18,60124,1274,Cancer,1302,18
1970,Male,19,85966,2149,Alzheimer's,1968,19
1970,Male,20,72219,1704,Cancer,1538,20
1970,Male,21,20843,535,Other,522,21
1970,Male,22,59242,1615,Diabetes,1441,22
1970,Male,23,50139,1371,Stroke,1326,23
1970,Male,24,86046,2501,COVID-19,2203,24
1970,Male,25,16213,487,Diabetes,430,25
1970,Male,26,89322,2677,Other,2536,26
1970,Male,27,54795,1590,Cancer,1666,27
1970,Male,28,63717,2167,Accidents,1936,28
1970,Male,29,98402,3501,COVID-19,2943,29
1970,Male,30,20537,726,Other,675,30
1970,Male,31,64201,2321,Influenza,2207,31
1970,Male,32,72168,2519,Kidney Disease,2471,32
1970,Male,33,52209,1968,Heart Disease,1858,33
1970,Male,34,62517,2306,Other,2234,34
1970,Male,35,55551,2218,Other,2033,35
1970,Male,36,30987,1226,Other,1144,36
1970,Male,37,25181,1008,Other,928,37
1970,Male,38,41483,1727,Stroke,1678,38
1970,Male,39,47507,2067,Heart Disease,2036,39
1970,Male,40,99221,4354,Accidents,4187,40
1970,Male,41,42403,1936,Heart Disease,1778,41
1970,Male,42,82883,3948,COVID-19,3556,42
1970,Male,43,96098,4390,Cancer,4206,43
1970,Male,44,51451,2470,Kidney Disease,2290,44
1970,Male,45,40996,1970,Other,1938,45
1970,Male,46,51009,2633,COVID-19,2392,46
1970,Male,47,95829,4963,Other,4579,47
1970,Male,48,62710,3284,Heart Disease,3028,48
1970,Male,49,48770,2680,Alzheimer's,2381,49
1970,Male,50,27715,1502,Diabetes,1445,50
1970,Male,51,26749,1480,COVID-19,1399,51
1970,Male,52,15756,884,Heart Disease,835,52
1970,Male,53,63441,3654,Heart Disease,3335,53
1970,Male,54,97551,5565,Kidney Disease,5394,54
1970,Male,55,10872,629,Alzheimer's,620,55
1970,Male,56,69232,4197,Other,3845,56
1970,Male,57,43704,2652,Alzheimer's,2601,57
1970,Male,58,34757,2139,Other,2072,58
1970,Male,59,29718,1924,Alzheimer's,1720,59
1970,Male,60,67927,4393,Diabetes,4158,60
1970,Male,61,52457,3427,Diabetes,3219,61
1970,Male,62,50785,3380,Stroke,3228,62
1970,Male,63,94499,6181,Cancer,6144,63
1970,Male,64,93647,6370,COVID-19,6024,64
1970,Male,65,38420,2722,COVID-19,2528,65
1970,Male,66,50834,3538,Accidents,3293,66
1970,Male,67,92438,6464,Other,6381,67
1970,Male,68,30425,2255,Heart Disease,2112,68
1970,Male,69,24048,1784,Other,1648,69
1970,Male,70,70607,5314,Influenza,4948,70
1970,Male,71,32644,2446,Stroke,2332,71
1970,Male,72,32995,2479,Stroke,2418,72
1970,Male,73,81450,6163,Influenza,6047,73
1970,Male,74,74796,5818,Other,5531,74
1970,Male,75,66766,5272,Accidents,4985,75
1970,Male,76,84206,6770,Cancer,6296,76
1970,Male,77,34541,2824,Accidents,2712,77
1970,Male,78,15862,1315,Heart Disease,1246,78
1970,Male,79,47694,3910,Cancer,3756,79
1970,Male,80,38187,3200,Heart Disease,3027,80
1970,Male,81,81265,6886,Influenza,6647,81
1970,Male,82,32443,2820,Accidents,2714,82
1970,Male,83,74291,6495,Accidents,6058,83
1970,Male,84,78363,6793,Accidents,6448,84
1970,Male,85,20915,1890,Stroke,1766,85
1970,Male,86,66366,6038,Cancer,5767,86
1970,Male,87,59012,5399,Influenza,5086,87
1970,Male,88,90727,8249,Influenza,8075,88
1970,Male,89,26594,2404,Stroke,2382,89
1970,Male,90,98994,9313,Alzheimer's,8839,90
1970,Male,91,50622,4765,Other,4555,91
1970,Male,92,80988,7775,Stroke,7522,92
1970,Male,93,96975,9363,Other,8998,93
1970,Male,94,87848,8553,Other,8068,94
1970,Male,95,78070,7807,Heart Disease,7414,95
1970,Male,96,96105,9610,Other,9223,96
1970,Male,97,93835,9383,Other,9071,97
1970,Male,98,88268,8826,COVID-19,8621,98
1970,Male,99,11138,1113,Cancer,1107,99
1970,Female,0,24346,119,Cancer,85,0
1970,Female,1,80549,295,Influenza,461,1
1970,Female,2,18303,113,Diabetes,109,2
1970,Female,3,40467,274,Cancer,244,3
1970,Female,4,67204,508,Accidents,548,4
1970,Female,5,99271,943,Other,737,5
1970,Female,6,20441,185,Cancer,206,6
1970,Female,7,16815,174,Other,164,7
1970,Female,8,33453,377,Heart Disease,446,8
1970,Female,9,82937,1106,Diabetes,972,9
1970,Female,10,99179,1622,Heart Disease,1265,10
1970,Female,11,99727,1433,Other,1247,11
1970,Female,12,32770,543,Influenza,424,12
1970,Female,13,34443,624,Heart Disease,571,13
1970,Female,14,16907,315,Other,286,14
1970,Female,15,32937,588,Alzheimer's,601,15
1970,Female,16,93877,1993,Influenza,1759,16
1970,Female,17,54673,1199,Other,1123,17
1970,Female,18,42664,987,Diabetes,853,18
1970,Female,19,83230,1817,Heart Disease,1884,19
1970,Female,20,14478,363,COVID-19,323,20
1970,Female,21,77854,1953,Alzheimer's,1794,21
1970,Female,22,34564,888,COVID-19,874,22
1970,Female,23,62908,1681,Stroke,1591,23
1970,Female,24,15602,447,Cancer,408,24
1970,Female,25,76295,2166,Cancer,2125,25
1970,Female,26,43705,1314,COVID-19,1301,26
1970,Female,27,42428,1269,Cancer,1201,27
1970,Female,28,74181,2354,Accidents,2263,28
1970,Female,29,25533,818,Alzheimer's,817,29
1970,Female,30,48440,1694,Cancer,1640,30
1970,Female,31,33597,1174,Stroke,1152,31
1970,Female,32,35227,1277,COVID-19,1235,32
1970,Female,33,13458,498,Heart Disease,465,33
1970,Female,34,66828,2570,Stroke,2428,34
1970,Female,35,37475,1475,Influenza,1371,35
1970,Female,36,19900,793,Influenza,766,36
1970,Female,37,41440,1725,Other,1632,37
1970,Female,38,49737,2063,Alzheimer's,2047,38
1970,Female,39,98976,4344,Kidney Disease,3965,39
1970,Female,40,67533,3017,Heart Disease,2865,40
1970,Female,41,48182,2161,Other,2111,41
1970,Female,42,89306,4026,Heart Disease,3876,42
1970,Female,43,17467,825,Other,782,43
1970,Female,44,26900,1321,Alzheimer's,1219,44
1970,Female,45,93323,4580,Heart Disease,4453,45
1970,Female,46,70210,3610,Stroke,3389,46
1970,Female,47,39754,1986,Accidents,1952,47
1970,Female,48,86699,4534,Accidents,4261,48
1970,Female,49,96794,4924,Other,5001,49
1970,Female,50,35171,1872,Stroke,1782,50
1970,Female,51,90712,5034,COVID-19,4583,51
1970,Female,52,79838,4417,Cancer,4352,52
1970,Female,53,60389,3443,Accidents,3281,53
1970,Female,54,20229,1160,Cancer,1117,54
1970,Female,55,89017,5303,COVID-19,4962,55
1970,Female,56,89833,5306,Heart Disease,5044,56
1970,Female,57,55668,3471,Alzheimer's,3263,57
1970,Female,58,16120,968,Other,939,58
1970,Female,59,16774,1055,Other,974,59
1970,Female,60,64312,4141,Heart Disease,3872,60
1970,Female,61,40679,2655,Heart Disease,2523,61
1970,Female,62,29412,1954,Diabetes,1871,62
1970,Female,63,60943,4059,Heart Disease,4042,63
1970,Female,64,96557,6515,Influenza,6200,64
1970,Female,65,44738,3146,Cancer,2890,65
1970,Female,66,43012,3015,Heart Disease,2899,66
1970,Female,67,44639,3165,Other,3044,67
1970,Female,68,99822,7179,Other,6703,68
1970,Female,69,43788,3196,Stroke,3011,69
1970,Female,70,17319,1291,Stroke,1206,70
1970,Female,71,90251,6760,Other,6364,71
1970,Female,72,31651,2407,Cancer,2260,72
1970,Female,73,19770,1523,Heart Disease,1486,73
1970,Female,74,34054,2709,COVID-19,2494,74
1970,Female,75,63673,5067,Cancer,4795,75
1970,Female,76,53080,4200,Cancer,4053,76
1970,Female,77,49936,4074,Other,3824,77
1970,Female,78,95064,7787,Stroke,7325,78
1970,Female,79,46035,3756,Heart Disease,3555,79
1970,Female,80,43603,3602,Heart Disease,3461,80
1970,Female,81,37067,3139,Accidents,3028,81
1970,Female,82,39041,3276,Heart Disease,3194,82
1970,Female,83,14604,1293,Cancer,1215,83
1970,Female,84,79320,7034,Heart Disease,6601,84
1970,Female,85,32584,2846,Alzheimer's,2693,85
1970,Female,86,46724,4162,COVID-19,4026,86
1970,Female,87,21040,1878,Other,1848,87
1970,Female,88,83526,7593,Other,7325,88
1970,Female,89,10268,967,Other,908,89
1970,Female,90,62029,5831,Diabetes,5545,90
1970,Female,91,67393,6446,Cancer,5893,91
1970,Female,92,41091,3962,Other,3673,92
1970,Female,93,39607,3830,COVID-19,3641,93
1970,Female,94,53849,5240,Cancer,4952,94
1970,Female,95,15800,1580,Kidney Disease,1501,95
1970,Female,96,81583,8044,Other,7646,96
1970,Female,97,53908,5344,Accidents,5253,97
1970,Female,98,48573,4857,Other,4637,98
1970,Female,99,33113,3311,COVID-19,3264,99
1971,Male,0,23007,94,Diabetes,83,0
1971,Male,1,33002,192,Cancer,172,1
1971,Male,2,15770,114,Other,88,2
1971,Male,3,30050,262,Other,180,3
1971,Male,4,43458,421,Diabetes,252,4
1971,Male,5,72914,472,Accidents,665,5
1971,Male,6,59520,571,Stroke,477,6
1971,Male,7,59407,637,Accidents,675,7
1971,Male,8,28217,351,Heart Disease,304,8
1971,Male,9,49855,662,Accidents,565,9
1971,Male,10,44668,619,Kidney Disease,536,10
1971,Male,11,95519,1205,Other,1227,11
1971,Male,12,27775,484,Other,460,12
1971,Male,13,80850,1378,Cancer,1266,13
1971,Male,14,47293,892,Influenza,695,14
1971,Male,15,25214,459,Accidents,450,15
1971,Male,16,26891,557,Other,524,16
1971,Male,17,64183,1353,Other,1290,17
1971,Male,18,87059,1907,Other,1811,18
1971,Male,19,36834,852,Diabetes,885,19
1971,Male,20,38603,983,COVID-19,958,20
1971,Male,21,20415,476,Cancer,527,21
1971,Male,22,77852,1918,Other,1960,22
1971,Male,23,41271,1145,COVID-19,1165,23
1971,Male,24,33711,932,COVID-19,907,24
1971,Male,25,78591,2367,Diabetes,2247,25
1971,Male,26,40637,1214,COVID-19,1129,26
1971,Male,27,43429,1400,Other,1281,27
1971,Male,28,35719,1151,Other,1113,28
1971,Male,29,36649,1263,Other,1118,29
1971,Male,30,51221,1783,COVID-19,1543,30
1971,Male,31,19590,650,COVID-19,672,31
1971,Male,32,45644,1691,Other,1568,32
1971,Male,33,95841,3573,Stroke,3129,33
1971,Male,34,11317,438,Stroke,425,34
1971,Male,35,38955,1488,Alzheimer's,1388,35
1971,Male,36,93960,3713,Stroke,3597,36
1971,Male,37,29433,1181,Alzheimer's,1134,37
1971,Male,38,54138,2328,Heart Disease,2074,38
1971,Male,39,59229,2533,Other,2373,39
1971,Male,40,88066,3783,Cancer,3714,40
1971,Male,41,17625,811,Diabetes,765,41
1971,Male,42,89868,4004,Heart Disease,4020,42
1971,Male,43,78454,3716,Diabetes,3469,43
1971,Male,44,54028,2648,Heart Disease,2510,44
1971,Male,45,64035,3104,Cancer,2941,45
1971,Male,46,97263,5083,Cancer,4506,46
1971,Male,47,37619,1934,COVID-19,1857,47
1971,Male,48,24602,1302,COVID-19,1194,48
1971,Male,49,91898,4837,Accidents,4665,49
1971,Male,50,85862,4605,Other,4408,50
1971,Male,51,75265,4059,Diabetes,3898,51
1971,Male,52,49337,2759,Other,2622,52
1971,Male,53,65039,3617,Other,3522,53
1971,Male,54,80699,4723,Cancer,4427,54
1971,Male,55,97255,5692,Accidents,5475,55
1971,Male,56,95972,5892,Heart Disease,5546,56
1971,Male,57,35587,2247,Cancer,2137,57
1971,Male,58,16819,1020,Influenza,981,58
1971,Male,59,32970,2044,Accidents,1969,59
1971,Male,60,16055,1046,Diabetes,937,60
1971,Male,61,31548,2067,Other,1972,61
1971,Male,62,59366,3906,Other,3803,62
1971,Male,63,89933,6078,Heart Disease,5645,63
1971,Male,64,36889,2545,Heart Disease,2367,64
1971,Male,65,89042,6136,Influenza,5803,65
1971,Male,66,21511,1517,Heart Disease,1450,66
1971,Male,67,52777,3769,Cancer,3568,67
1971,Male,68,56950,4103,Diabetes,3852,68
1971,Male,69,35056,2542,Accidents,2410,69
1971,Male,70,51940,3744,Heart Disease,3698,70
1971,Male,71,22468,1682,Other,1583,71
1971,Male,72,68128,5159,Stroke,4906,72
1971,Male,73,29275,2289,Cancer,2155,73
1971,Male,74,57886,4524,Stroke,4221,74
1971,Male,75,65614,5162,Accidents,4943,75
1971,Male,76,85979,7041,Accidents,6529,76
1971,Male,77,57622,4647,Accidents,4498,77
1971,Male,78,29126,2374,Stroke,2270,78
1971,Male,79,92378,7838,Alzheimer's,7298,79
1971,Male,80,40445,3295,COVID-19,3265,80
1971,Male,81,73581,6331,Other,5766,81
1971,Male,82,65753,5735,COVID-19,5373,82
1971,Male,83,32477,2824,Cancer,2688,83
1971,Male,84,72457,6317,Heart Disease,6095,84
1971,Male,85,22976,2021,Influenza,1914,85
1971,Male,86,18019,1619,Diabetes,1521,86
1971,Male,87,16963,1536,Stroke,1462,87
1971,Male,88,86412,8077,Cancer,7568,88
1971,Male,89,81330,7514,COVID-19,7162,89
1971,Male,90,57222,5361,Other,5157,90
1971,Male,91,10465,994,Heart Disease,949,91
1971,Male,92,56547,5407,Cancer,5225,92
1971,Male,93,79598,7617,Kidney Disease,7286,93
1971,Male,94,77797,7660,Heart Disease,7297,94
1971,Male,95,39245,3866,Other,3684,95
1971,Male,96,68655,6700,Stroke,6442,96
1971,Male,97,52074,5207,Cancer,4945,97
1971,Male,98,96960,9696,Cancer,9317,98
1971,Male,99,57253,5725,Other,5605,99
1971,Female,0,82579,260,Cancer,497,0
1971,Female,1,75831,494,Heart Disease,350,1
1971,Female,2,82368,411,Heart Disease,394,2
1971,Female,3,70806,602,Influenza,574,3
1971,Female,4,29669,234,Kidney Disease,260,4
1971,Female,5,54722,444,Cancer,409,5
1971,Female,6,21052,166,Alzheimer's,183,6
1971,Female,7,32484,368,COVID-19,376,7
1971,Female,8,94620,855,Heart Disease,1134,8
1971,Female,9,50606,708,Alzheimer's,639,9
1971,Female,10,86237,1253,Diabetes,1095,10
1971,Female,11,28030,409,Cancer,369,11
1971,Female,12,87906,1351,Other,1309,12
1971,Female,13,57626,908,Accidents,872,13
1971,Female,14,31086,549,Heart Disease,554,14
1971,Female,15,15521,277,Heart Disease,305,15
1971,Female,16,34901,681,Other,650,16
1971,Female,17,61359,1247,Influenza,1199,17
1971,Female,18,56383,1192,Other,1200,18
1971,Female,19,11280,260,Cancer,268,19
1971,Female,20,91951,2289,Influenza,2080,20
1971,Female,21,40325,1029,Diabetes,841,21
1971,Female,22,39793,1039,Heart Disease,986,22
1971,Female,23,88349,2289,Other,2272,23
1971,Female,24,12441,330,COVID-19,342,24
1971,Female,25,49701,1457,Cancer,1358,25
1971,Female,26,21092,610,Other,593,26
1971,Female,27,50363,1551,Alzheimer's,1416,27
1971,Female,28,78495,2662,Cancer,2264,28
1971,Female,29,85928,2882,Cancer,2711,29
1971,Female,30,21734,754,Stroke,721,30
1971,Female,31,66928,2291,Heart Disease,2295,31
1971,Female,32,50246,1840,COVID-19,1700,32
1971,Female,33,66190,2518,COVID-19,2229,33
1971,Female,34,17849,670,Other,657,34
1971,Female,35,88459,3470,Cancer,3209,35
1971,Female,36,60971,2366,COVID-19,2277,36
1971,Female,37,93751,3802,Cancer,3709,37
1971,Female,38,63257,2732,Cancer,2597,38
1971,Female,39,27074,1168,Other,1068,39
1971,Female,40,23067,1025,COVID-19,995,40
1971,Female,41,23741,1086,Heart Disease,990,41
1971,Female,42,79647,3605,Other,3319,42
1971,Female,43,34157,1642,Other,1509,43
1971,Female,44,58158,2774,COVID-19,2642,44
1971,Female,45,84978,4066,Accidents,3953,45
1971,Female,46,36000,1774,Heart Disease,1756,46
1971,Female,47,27035,1395,Heart Disease,1329,47
1971,Female,48,31762,1667,Cancer,1543,48
1971,Female,49,34255,1789,Other,1728,49
1971,Female,50,13359,722,Accidents,698,50
1971,Female,51,90225,4894,Influenza,4768,51
1971,Female,52,53040,2954,Other,2890,52
1971,Female,53,99858,5592,Stroke,5439,53
1971,Female,54,45533,2604,Cancer,2545,54
1971,Female,55,46761,2826,Cancer,2553,55
1971,Female,56,20646,1240,Cancer,1200,56
1971,Female,57,67588,4085,Accidents,3889,57
1971,Female,58,93734,5724,Heart Disease,5624,58
1971,Female,59,83571,5303,Other,5005,59
1971,Female,60,32717,2084,Diabetes,1991,60
1971,Female,61,81832,5250,Stroke,5115,61
1971,Female,62,16697,1073,Stroke,1024,62
1971,Female,63,45186,3109,Cancer,2840,63
1971,Female,64,51748,3569,Diabetes,3418,64
1971,Female,65,88325,5874,COVID-19,5853,65
1971,Female,66,68926,4836,Kidney Disease,4529,66
1971,Female,67,37918,2737,Diabetes,2610,67
1971,Female,68,39242,2805,Other,2655,68
1971,Female,69,97853,6984,Cancer,6743,69
1971,Female,70,74955,5492,Kidney Disease,5232,70
1971,Female,71,15430,1154,Other,1082,71
1971,Female,72,59081,4586,COVID-19,4329,72
1971,Female,73,36435,2839,Alzheimer's,2694,73
1971,Female,74,78218,6080,Accidents,5759,74
1971,Female,75,88800,7032,Stroke,6534,75
1971,Female,76,70621,5745,COVID-19,5401,76
1971,Female,77,13139,1052,Cancer,1013,77
1971,Female,78,84906,6945,Heart Disease,6547,78
1971,Female,79,13250,1098,Kidney Disease,1030,79
1971,Female,80,62883,5370,Accidents,4949,80
1971,Female,81,32613,2769,Diabetes,2643,81
1971,Female,82,38073,3220,Cancer,3106,82
1971,Female,83,47066,4082,Stroke,3969,83
1971,Female,84,24315,2130,Cancer,2003,84
1971,Female,85,95503,8555,Influenza,7964,85
1971,Female,86,76912,6821,COVID-19,6684,86
1971,Female,87,12423,1134,Stroke,1084,87
1971,Female,88,94477,8695,Heart Disease,8219,88
1971,Female,89,92871,8822,COVID-19,8247,89
1971,Female,90,91112,8449,Alzheimer's,8213,90
1971,Female,91,56359,5295,Influenza,5092,91
1971,Female,92,86520,8254,Cancer,7832,92
1971,Female,93,48568,4747,Accidents,4414,93
1971,Female,94,58934,5856,COVID-19,5510,94
1971,Female,95,55024,5489,Cancer,5187,95
1971,Female,96,65347,6534,Stroke,6160,96
1971,Female,97,96487,9648,Heart Disease,9275,97
1971,Female,98,41628,4162,Cancer,4007,98
1971,Female,99,91033,9103,Cancer,9022,99
1972,Male,0,78663,270,Influenza,433,0
1972,Male,1,41447,191,Heart Disease,168,1
1972,Male,2,87536,531,COVID-19,476,2
1972,Male,3,67571,460,Other,458,3
1972,Male,4,11645,96,Stroke,88,4
1972,Male,5,23655,225,Cancer,193,5
1972,Male,6,16272,175,Alzheimer's,157,6
1972,Male,7,96316,1118,Heart Disease,996,7
1972,Male,8,41967,466,Heart Disease,496,8
1972,Male,9,40953,545,Influenza,537,9
1972,Male,10,45952,708,Alzheimer's,635,10
1972,Male,11,27602,401,Stroke,419,11
1972,Male,12,53008,833,Cancer,748,12
1972,Male,13,19571,338,Other,324,13
1972,Male,14,17245,352,COVID-19,290,14
1972,Male,15,77509,1597,Cancer,1366,15
1972,Male,16,32830,624,COVID-19,639,16
1972,Male,17,36039,817,Heart Disease,672,17
1972,Male,18,97281,2178,Cancer,1782,18
1972,Male,19,18494,408,Accidents,399,19
1972,Male,20,53118,1213,Heart Disease,1208,20
1972,Male,21,14496,359,Diabetes,336,21
1972,Male,22,60248,1610,Cancer,1528,22
1972,Male,23,59412,1555,Heart Disease,1481,23
1972,Male,24,20348,594,Heart Disease,528,24
1972,Male,25,21805,580,Other,600,25
1972,Male,26,51491,1573,Other,1469,26
1972,Male,27,78363,2554,Accidents,2292,27
1972,Male,28,59444,1907,Cancer,1725,28
1972,Male,29,90277,3089,Alzheimer's,2832,29
1972,Male,30,76772,2695,Other,2523,30
1972,Male,31,68786,2424,Alzheimer's,2195,31
1972,Male,32,68616,2384,Heart Disease,2345,32
1972,Male,33,99896,3566,COVID-19,3463,33
1972,Male,34,99535,3934,Other,3630,34
1972,Male,35,22425,855,Other,847,35
1972,Male,36,44862,1899,Other,1696,36
1972,Male,37,74015,2993,COVID-19,2728,37
